% Model:              StrainTuningCantilever_LARGER_fin.mph
% Version:            COMSOL 6.2.0.339
% Date:               Nov 24 2024, 18:14
% Dimension:          3
% Nodes:              5834
% Expressions:        1
% Description:        Slice
% x                       y                        z                        Strain tensor, YY-component
0                         -25.836114215913774      0.1018263843133014       -1.4020475031837781E-6
0                         -25.82547740286789       0.10128497415803235      -1.5940801388458199E-6
1.734723475976807E-18     -25.83849190401653       -8.912098116015438E-4    -2.1979957176458856E-5
0                         -25.824628861835713      -8.994339718859283E-4    -2.1595898726177597E-5
-2.1684043449710089E-19   -25.55365536877533       0.1089328886534998       -1.4016474636869964E-7
0                         -25.663346020839544      0.10900300301806776      4.391193695380293E-7
4.3368086899420177E-19    -25.66332915278914       0.11192458894711933      7.378684290839368E-7
-1.0842021724855044E-19   -25.607351838142158      0.18166012841303752      1.3831176008619719E-5
-2.1684043449710089E-19   -25.662712802380234      0.21900221440138945      2.107658720173156E-5
4.3368086899420177E-19    -25.667860678067402      0.11204812722700538      1.0267966860488879E-6
0                         -25.663885809445272      0.21900294587944608      2.1080209025148127E-5
-1.0842021724855044E-19   -25.634908726340974      0.21898443446903157      2.1001401030718417E-5
4.3368086899420177E-19    -25.667854171519828      0.10588295300908478      -3.597189761157704E-7
4.3368086899420177E-19    -25.66776893770296       0.10900576240569777      4.7125191993406025E-7
0                         -25.670772883898156      -9.928055075647476E-4    -2.1094511923002674E-5
0                         -25.663248664762644      0.10601722499248252      -9.905823235503273E-8
0                         -25.662363464078286      -9.980521879044439E-4    -2.1073917884785983E-5
0                         -25.83365975470123       0.21910598592043912      2.1945732178492024E-5
3.469446951953614E-18     -28.19014110019637       0.028545093283091575     -9.568496671142909E-6
0                         -28.191184334162223      0.05495367937654164      -6.481984952625419E-6
0                         -28.189011686485905      -4.6904989810696334E-5   -1.2931410094417472E-5
5.204170427930421E-18     -28.075535754569636      0.011417180495144947     -1.1736982853144724E-5
0                         -28.07147905436518       -6.906535124994779E-5    -1.3143072376083804E-5
1.734723475976807E-18     -28.045010921502787      -7.40974425992916E-5     -1.3181768142113332E-5
0                         -28.325160910203476      0.16497668390077636      6.390232343755722E-6
3.469446951953614E-18     -28.189849112608357      0.19344024643257351      9.891126180838421E-6
-3.469446951953614E-18    -28.191952520763216      0.16495382006144957      6.570796914346329E-6
-4.3368086899420177E-19   -28.32448450070755       0.16830634362649285      6.782356132729025E-6
-3.469446951953614E-18    -28.18789150998998       0.21995289570717316      1.3007591537405467E-5
7.806255641895632E-18     -28.06391203759445       0.2199295050656653       1.3228503397094582E-5
1.734723475976807E-18     -28.065356732982643      0.21281797204535438      1.2344868800332596E-5
0                         -28.313989078953938      0.21997461191290704      1.2867151881026426E-5
0                         -28.33624817002293       0.11039428438305138      6.515023712515625E-8
-1.1275702593849246E-17   -28.046556105722036      0.21992621112638722      1.3275419744750023E-5
3.469446951953614E-18     -28.069640472757712      0.11933357980909638      1.1583460782431614E-6
1.734723475976807E-18     -28.044418102508583      0.1099260468394279       -1.691058111933111E-8
-4.336808689942018E-18    -28.04640362761227       0.2120803727876749       1.2334758975088507E-5
-3.469446951953614E-18    -28.070523500865036      0.10005581229453847      -1.1390579217156882E-6
3.469446951953614E-18     -28.190781129239593      0.10473573116388923      -5.770026019205975E-7
1.734723475976807E-18     -28.04420638359163       0.09903160474845012      -1.3179791723385652E-6
0                         -27.948582453929134      -9.376269144242746E-5    -1.3493994961221271E-5
0                         -25.874692380348563      0.07318328837311248      -7.269619135621235E-6
0                         -25.870144740115478      0.10912746134668803      4.01403238350524E-8
1.734723475976807E-18     -25.884062819673815      -8.649494374674978E-4    -2.2270089308913443E-5
-8.673617379884035E-19    -25.859261407900554      0.19512836063051806      1.7322067815697222E-5
-1.0408340855860843E-17   -25.979740478582         -8.10109289233316E-4     -2.2456096147178242E-5
-1.3877787807814457E-17   -25.979344216133843      0.014881936655888616     -1.9241911234664633E-5
-1.3877787807814457E-17   -25.961558589357892      -8.201652040657321E-4    -2.2398660511862925E-5
-1.0408340855860843E-17   -25.96121762910181       0.011886621761110173     -1.981240124458139E-5
1.3877787807814457E-17    -26.08918188480328       -7.497721595608511E-4    -2.3084873615216366E-5
-6.938893903907228E-18    -26.088280323673203      0.03288311995328424      -1.591847704576279E-5
0                         -25.959948885537784      0.10917938810195632      -9.594061382689372E-8
6.938893903907228E-18     -25.959756377150967      0.12393738650234105      2.902995047305346E-6
3.469446951953614E-18     -25.9805718538116        0.10919080776678834      -1.0591789864546085E-7
0                         -25.860378431887273      0.21912138504682913      2.2322141605199965E-5
-1.3877787807814457E-17   -26.090763402029133      0.10925153248943761      1.2354742995305993E-7
3.469446951953614E-18     -25.98109852233459       0.1269632843266877       3.5894750457175556E-6
-1.3877787807814457E-17   -26.09184975188691       0.14266568450261413      7.153513630862892E-6
6.938893903907228E-18     -25.983829247760603      0.21919221179902681      2.2648766691976017E-5
1.3877787807814457E-17    -25.962850659320814      0.21918060346328014      2.2585720889492633E-5
1.3877787807814457E-17    -26.09434007954782       0.21925301303098566      2.326664446630726E-5
0                         -26.176070636470428      0.10929636150019681      1.4290149929100577E-7
0                         -26.178355171547757      0.19253937943090593      1.7956466436209622E-5
0                         -26.17908886523941       0.21929749231469342      2.3696102644471896E-5
1.734723475976807E-18     -26.17535197824245       0.08308491953819494      -5.398151282730478E-6
0                         -26.17611774574659       -7.041044352285458E-4    -2.3752022695290643E-5
6.5052130349130266E-18    -27.921155709622038      0.10822677444726388      -6.624116420704784E-8
0                         -27.815116437095185      -1.2282642109007018E-4   -1.3825489296949E-5
-1.734723475976807E-18    -27.924049181410687      -9.889504561592477E-5    -1.3619013531036818E-5
-3.469446951953614E-18    -27.792965427267536      0.08735461240407781      -2.877493395944693E-6
2.168404344971009E-18     -27.91874884714745       0.10783490907859017      -7.179313793924743E-8
0                         -27.764628568124913      -1.3432798308638254E-4   -1.3982515101843733E-5
3.469446951953614E-18     -27.760589582037138      0.0820828253418462       -3.6350121843263225E-6
0                         -27.920357160974685      0.16516149770295385      6.904268596830894E-6
3.0357660829594124E-18    -27.91918003542087       0.10990036063850137      1.454392385056668E-7
6.505213034913027E-19     -27.921132253350798      0.10990076578242326      1.0456041991888661E-7
-6.505213034913027E-19    -27.910332837134888      0.11739443981759858      1.0783298230504685E-6
0                         -27.919589367477624      0.2199001717614147       1.3639743735068743E-5
3.469446951953614E-18     -27.78935294552289       0.2198714222597725       1.392287481005556E-5
-3.469446951953614E-18    -27.777776700446022      0.1644170157507921       6.8612972135061714E-6
-3.469446951953614E-18    -27.766389199192666      0.10986639525755433      -9.98107912678234E-8
0                         -27.985618079065453      0.16250044674467115      6.466355039706737E-6
0                         -27.921420251002015      0.21990057128136953      1.360301438463579E-5
2.1684043449710089E-19    -27.941695684363307      0.21990472171873382      1.3573606447867903E-5
3.469446951953614E-18     -27.707168252827724      -1.4785500088693813E-4   -1.4248282974858289E-5
0                         -27.687200433292507      0.15031529874181654      5.354801442110286E-6
-5.204170427930421E-18    -27.764038552432403      0.21986551966057272      1.4174535015186817E-5
6.938893903907228E-18     -27.701715214995218      0.21985085752339467      1.4361562524214331E-5
1.734723475976807E-18     -27.730715445174916      0.10985788387516315      -2.3218752797369147E-9
3.144186300207963E-18     -27.615226825212396      0.21982956580730229      1.4637671054209829E-5
4.3368086899420177E-19    -27.61606389548098       0.21645124794287446      1.4220775540498833E-5
-3.469446951953614E-18    -27.67767052772796       0.06998406482427409      -5.085658465629864E-6
0                         -27.660906282499653      0.10984120064610065      1.4822701163257586E-7
1.5178830414797062E-18    -27.613836123779116      0.21982921892400997      1.470352794527277E-5
0                         -27.62040051648522       0.01969037098780632      -1.1997739803987467E-5
0                         -27.628752917664915      -1.6703657070500603E-4   -1.4590126979103187E-5
-8.673617379884035E-19    -27.636259062784617      -1.6518066719395757E-4   -1.4566384765356338E-5
-1.734723475976807E-18    -27.618413934989203      0.1098304927308481       4.226392484761064E-8
0                         -27.620838357463313      -1.6907464111704537E-4   -1.4624735050465937E-5
-5.204170427930421E-18    -27.50047968393239       0.05480001158741123      -7.479924416922759E-6
1.734723475976807E-18     -27.504343044647193      0.04624177438471173      -8.638603906435592E-6
8.673617379884035E-19     -27.518058885712005      0.05480459380838111      -7.460204667317124E-6
-4.3368086899420177E-19   -27.581893485042983      0.020661319349489022     -1.1912950508202071E-5
0                         -27.525304843471925      -1.935911998108473E-4    -1.492537601062384E-5
-8.673617379884035E-19    -27.4948814018189        0.06720126940264981      -5.804327020031195E-6
0                         -27.61010186924985       0.21660160876506657      1.4328881270257059E-5
